WARNING: 2 open meshes merged
     Merged: Wing_CG
     Merged: KFm2_step
...Mass Properties...
7 Num Comps
5 Total Num Meshes
4016 Total Num Tris

4.655665717793831e-01             Total Mass
2.569644107689800e-01 5.024768053444945e-07 1.532023857595129e-02       Center of Gravity
3.115369207936352e-03 1.745953226999080e-02 2.002626226761210e-02       Ixx, Iyy, Izz
-2.934905826618012e-08 -2.176962932311376e-05 1.240129649434653e-07       Ixy, Ixz, Iyz
3.801506250755570e-03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
3.174307108161425e-01	4.964674481648858e-02	2.112655209163272e-01	3.220189093011970e-06	2.395722127600575e-03	6.146737389982603e-04	2.711268575606045e-04	8.849341816046300e-04	-4.777538605650688e-08	-5.902748616340358e-07	3.883199350712792e-08	2.195552848694171e-03
3.233414367751829e-01	5.117904340930080e-02	2.146210695299507e-01	3.086201585237332e-06	2.377489928909829e-03	6.603135105181659e-04	2.898222049823967e-04	9.492428279828378e-04	-4.958762621962527e-08	-6.918572417071455e-07	4.003571561240209e-08	2.245327279802748e-03
3.292521627342234e-01	5.271151212868368e-02	2.179537108735600e-01	2.980370284211609e-06	2.358568486543138e-03	7.080992387756594e-04	3.093981863405065e-04	1.016578161515685e-03	-5.127246151872631e-08	-8.029956067944207e-07	4.123408703935532e-08	2.295104458779772e-03
3.351628886932638e-01	5.424413408994436e-02	2.212653566948376e-01	2.894532667691283e-06	2.339007580037898e-03	7.580442884888907e-04	3.298827228658589e-04	1.086981488920341e-03	-5.288482224154837e-08	-9.239819050268015e-07	4.243100402914817e-08	2.344884116964910e-03
3.410736146523042e-01	5.577694670023953e-02	2.245578210457756e-01	2.813502375487085e-06	2.318852534780674e-03	8.101547675768662e-04	3.513043207682846e-04	1.160487444780315e-03	-5.450266055702238e-08	-1.055099457488057e-06	4.362833936284477e-08	2.394665974411289e-03
3.469843406113447e-01	5.730983339295048e-02	2.278324071257983e-01	2.721086636622755e-06	2.298152586261233e-03	8.644106293717499e-04	3.736892221129537e-04	1.237102248757184e-03	-5.620522686798501e-08	-1.196583932401832e-06	4.481045681186865e-08	2.444449904615342e-03
3.528950665703851e-01	5.884243457059338e-02	2.310897702947878e-01	2.661544087176253e-06	2.276961806461729e-03	9.207733569400971e-04	3.970598340200952e-04	1.316809803944201e-03	-5.771507535749881e-08	-1.348600556196032e-06	4.599486513450829e-08	2.494229130914413e-03
3.588057925294256e-01	6.037471527096374e-02	2.343311403802600e-01	2.618806818322072e-06	2.255326242830599e-03	9.792143577917408e-04	4.214430723286699e-04	1.399608453038823e-03	-5.915592619374756e-08	-1.511331188533419e-06	4.717988279799548e-08	2.544003268048194e-03
3.647165184884660e-01	6.190664705320446e-02	2.375576356626124e-01	2.541965970918207e-06	2.233269913273370e-03	1.039713849592742e-03	4.468658215093057e-04	1.485505309088320e-03	-6.086485675105537e-08	-1.685089947245930e-06	4.835709357296909e-08	2.593771604097395e-03
3.706272444475064e-01	6.343817873612326e-02	2.407702172018053e-01	2.497116236964053e-06	2.210815201867801e-03	1.102243132374037e-03	4.733544518386821e-04	1.574498063875335e-03	-6.232642259851255e-08	-1.870205708400176e-06	4.953858400969084e-08	2.643533658549461e-03
3.765379704065469e-01	6.496961723805701e-02	2.439704817780446e-01	2.470272688094822e-06	2.187995436583468e-03	1.166783175864281e-03	5.009414855868762e-04	1.666600221771838e-03	-6.368205235539264e-08	-2.066887890938485e-06	5.070093707952672e-08	2.693294210082414e-03
